10 10 42
0 0 -0.1124457431089901
1 0 1.5079040068144844
1 1 0.4126531082925937
2 0 1.0437935207718534
2 1 -0.7998519440025521
2 2 1.0316604351662022
3 0 0.2870471713708468
3 1 0.02000725500514006
3 2 -0.0005156905943897006
3 3 0.2516108698718966
4 2 -0.3829228251854098
4 3 -0.23312388256761224
4 4 1.6453882659047083
5 0 -0.6115474821469318
5 1 -0.6629486336795944
5 2 0.046403732316056635
5 4 -0.007175855923634608
5 5 1.5342516231728673
6 1 -0.267411613907293
6 5 -0.09017423895665883
6 6 0.3613079611869565
7 0 -0.37504271665975464
7 1 1.0309720680012282
7 2 0.40051791013004706
7 4 0.09517066996210911
7 5 -0.11625593602792496
7 6 1.420800714184041
7 7 0.0773641617739978
8 0 1.2794291433234424
8 2 0.08149555888950769
8 3 0.42311725458491745
8 4 -0.3477102544666493
8 6 -0.7025107223175799
8 8 -0.7249424172619424
9 0 0.036553547667280833
9 1 -0.3273509193177594
9 2 -0.3177988143730551
9 3 -0.21631240523856973
9 5 -0.32440406430995317
9 6 0.3834457195384452
9 7 2.039695394865514
9 9 0.25677002943246724
