1000 1000 5975
0 0 0.3523772232329733
1 1 -0.14083079840439644
2 2 1.4430452800451075
3 3 -0.0640661787196046
4 4 -1.3932490918071383
5 5 -0.23102058385177124
6 6 -0.031355780977467385
7 7 -0.372695924437088
8 8 0.12811102383573544
9 9 -0.7024221886497708
10 10 1.078994031661143
11 3 -1.2377121923676704
11 7 0.020634930696668396
11 11 0.888734829909072
12 12 -1.117641396489779
13 13 -0.1456675110699479
14 14 2.0926943899733703
15 15 -0.20735747974195187
16 16 -0.21208494840876504
17 16 0.06913736214708646
17 17 0.607920413872089
18 18 1.8133863345803025
19 19 -1.9008481531365793
20 20 0.23039192173193465
21 21 0.3877868820112009
22 22 -0.3958700455761359
23 13 0.3118212497034159
23 23 0.8691940319417107
24 24 -0.21759328716724016
25 25 1.9047165155617198
26 17 0.4656514884516301
26 26 0.5282188047904822
27 27 -1.0966095644300233
28 28 -0.5083586372103557
29 29 -1.0903699837662775
30 30 0.2959336367322285
31 13 0.23077963864001222
31 31 0.17031438758645823
32 32 0.6524035807624395
33 0 0.06778106293481145
33 33 -1.3814451835839483
34 23 0.14508537545820413
34 34 0.3527210883908558
35 35 -0.28924580190082616
36 4 0.43619282077565047
36 36 -1.2289159767114934
37 24 -0.37400029051070943
37 37 0.6986388967703822
38 38 1.2776429130364588
39 26 -0.29770915283237076
39 39 -0.45682794145953043
40 40 -0.3171818933501373
41 41 -0.9527109858233772
42 25 0.44993922101218703
42 42 -1.2379713200471865
43 43 2.177303245393672
44 4 0.09056648808099795
44 44 0.19420211876329666
45 32 -0.9761401612473338
45 45 0.0317500590469412
46 40 -0.08615187336490442
46 46 1.492883709067887
47 47 -0.3106128165673818
48 48 0.8194478141921197
49 49 1.1004972670001336
50 50 -0.6831819358983255
51 51 -0.561775841252048
52 52 -1.4065712074447707
53 42 0.6846972370933813
53 53 0.5106403224157293
54 54 0.49017256435794826
55 29 -0.206336644587924
55 54 -0.4542236627536046
55 55 -0.7624112164078543
56 56 2.1726917085067874
57 0 -0.700981651665925
57 57 -2.094028894775658
58 18 0.13004298753330623
58 51 1.0175904376794858
58 58 0.13866056086862907
59 59 0.736052091664252
60 27 -0.4365331665805711
60 60 0.15406679527251185
61 61 0.4559661587931289
62 41 -0.47497822583515137
62 62 0.4173409159549364
63 3 -0.19644863496630605
63 63 -0.6599689898260407
64 64 1.3544069810108
65 57 0.8146052421607541
65 65 -0.7572117640445258
66 56 0.7409080753766302
66 66 -0.6962037434312832
67 6 0.132771357424857
67 67 -0.6430286672529801
68 45 -1.2130980138032659
68 68 -1.165676036000066
69 69 -0.05353554606622949
70 3 -0.3781235270410975
70 13 0.057732122452416476
70 60 -0.5310940668188775
70 63 0.22752714311887737
70 70 0.28501686693881156
71 64 -0.5201335527289505
71 71 -0.3652104954885896
72 36 -0.47219501431232863
72 72 -1.1444817306422812
73 20 1.1451082740655263
73 39 -0.6340381573378134
73 73 -0.5928958440701618
74 64 0.32971342215418736
74 74 -0.0053444520685757895
75 7 -0.16750284657824147
75 75 -0.9309611121612622
76 76 0.23482911926412028
77 77 -0.25511026467723535
78 78 -1.9403092702461726
79 29 -0.6901659273141626
79 79 0.4654548089386331
80 2 -0.7728414529756854
80 23 0.8579561086883043
80 80 1.223246460896951
81 64 0.269266050249204
81 75 -0.11396039172794986
81 81 -0.7426402960594993
82 26 -0.25692367825063867
82 82 -1.456389139039637
83 83 0.8114874532005999
84 84 -0.1277696349221622
85 85 1.5071876158373125
86 29 0.2932600354017429
86 86 0.10075399350030949
87 87 -0.8566260729963593
88 4 -0.15038083463143814
88 63 -0.2941112744404158
88 88 2.036431187643428
89 89 -0.964115496771017
90 26 0.981908387671487
90 90 0.6867468912629404
91 87 0.18255035677184073
91 91 -0.5914005409619346
92 17 0.02407451710926873
92 92 -0.9607399529801267
93 5 -0.22309713691516977
93 38 -0.350836907062415
93 40 -0.3835843475453108
93 93 -0.5413488713267743
94 94 0.045055238406756126
95 95 1.005944998188341
96 96 -0.12549095930411652
97 41 -1.0739672088877026
97 77 0.19475834167217088
97 97 -0.3162761556875025
98 3 -0.11611055334780969
98 98 -0.7159201433657739
99 0 0.5595277060428252
99 44 0.05459578523385152
99 99 -1.1893021451968866
100 100 0.24437591865691471
101 60 -0.14708227713711358
101 95 0.38094431087412256
101 101 0.03339884197478963
102 52 0.106542212889745
102 102 0.026726736112381445
103 37 0.30288591031463596
103 64 0.3120024873460013
103 103 0.19313480955749088
104 55 0.25236334581223907
104 86 -0.9994411512981589
104 104 -0.9323060370792731
105 26 -0.028361548049987154
105 102 1.3476513984263956
105 105 -1.4690753324517916
106 19 -0.5861732330730551
106 54 0.12271012115648734
106 92 -0.14920058633133979
106 106 -1.0977220846100009
107 21 -0.04009666009046336
107 107 1.2980010628995888
108 4 -0.3526351657473719
108 58 0.21365225384096972
108 66 -0.11585824433182129
108 108 0.22757050076358293
109 34 0.2764973578625377
109 109 -1.7146987724299827
110 24 0.3440884557552009
110 110 1.030352046800942
111 26 -0.8831164804775647
111 37 1.0562674421872957
111 111 -1.2874646700746344
112 112 1.2114261560603472
113 11 0.2438858956597758
113 113 -0.6024411903900883
114 114 0.9918589992023358
115 85 -0.03096183222770639
115 115 0.02111891260190141
116 59 0.04334369821654275
116 116 -0.30220376960896306
117 100 -0.8584940661065749
117 117 -1.8755047503534354
118 118 0.5259937026160246
119 119 -0.6229069611048333
120 31 -0.8976593935006376
120 61 0.3508739419981222
120 120 -1.5455669758650734
121 121 0.14200920220093902
122 0 -1.3341198601516364
122 120 -0.1365354720768466
122 122 -1.2499013441884927
123 123 -0.2706052789447862
124 15 -0.10431310172887683
124 124 -0.8031534445601791
125 8 0.13266280444415998
125 125 0.5740019475326452
126 126 -0.4468165469270264
127 127 -0.21696976931838688
128 27 0.18888850961889908
128 59 -0.35104308436966153
128 128 -0.2821839522497014
129 105 -0.12798782094974098
129 129 -1.37232743410219
130 130 -0.4118290481334687
131 131 -0.614342321535693
132 4 0.37029867202047284
132 33 0.9619649292513589
132 132 1.4877615969285998
133 45 0.056239476019878686
133 84 0.2152579517978889
133 133 -0.5077972643673103
134 101 -0.6399735889840757
134 134 -0.4911702183029573
135 10 -0.07951606579819877
135 48 0.48230721165151874
135 135 -0.8546184888553373
136 136 2.017096043399402
137 97 0.15867722989714186
137 111 -0.6914795127860203
137 137 -1.550068217723508
138 47 0.4877889436696721
138 138 1.3680351923806713
139 57 -0.21265323811044576
139 119 0.240099254407403
139 139 0.8346880650827607
140 140 0.6988005685414211
141 117 -0.023197953629485044
141 141 0.5985847248318535
142 142 0.06222573820493912
143 38 0.9110321621050292
143 60 -0.35930293356429477
143 112 -0.3596457385553275
143 143 0.0035732692989315605
144 7 -0.6254900810812665
144 128 -0.5248095066231987
144 144 0.9879841966200775
145 145 0.11076621875823242
146 79 0.05130247613023943
146 146 -0.4229694680886716
147 147 1.208008234378499
148 28 -0.10764267053459473
148 124 -0.5552127437387834
148 148 -1.4090769968357544
149 16 -0.16024643330974203
149 149 0.20151433008145272
150 81 -0.3092621334804006
150 150 -0.5007287793521001
151 147 0.38168594850412996
151 151 0.08148283126191733
152 29 0.051616297900782475
152 127 0.3570457934413359
152 152 1.1049386347937784
153 88 -0.40413919367788814
153 111 -0.07557806911826977
153 129 0.3877584020469852
153 144 -0.4081475209914848
153 153 -0.44031146387001757
154 154 -0.16430024931444437
155 23 0.027751560112934694
155 61 0.5429116422829334
155 153 0.405833458209954
155 155 0.5926072637327837
156 15 0.16458029228128407
156 112 -0.44116693323676504
156 118 0.28428505315022207
156 156 1.181700387493862
157 157 -0.8205093532944461
158 158 0.8301026206360187
159 82 -0.4443072244962433
159 105 0.404627399966555
159 129 -0.37673815981324077
159 139 0.03051807945245124
159 159 0.9709142933212539
160 88 -0.025963104014675116
160 160 -0.03758436512940933
161 68 0.055690386947590896
161 161 -1.4452087095991655
162 27 -0.6097730215495464
162 119 -0.5981286192681913
162 157 -0.33380179853618575
162 162 -0.08492905736002725
163 21 0.46476272838815946
163 100 -0.08277967998031116
163 133 -0.08302941279095362
163 163 -0.0018889308596829618
164 101 -0.7152125859890243
164 164 -1.1175770885218272
165 95 0.10636570804845288
165 165 -3.08262972645742
166 137 0.1712893558051522
166 155 -0.13727905881122646
166 166 0.5445266139680294
167 12 0.41938515228825274
167 167 0.9691297718542072
168 21 -0.11459402949433056
168 168 -0.4835413563023485
169 169 -0.9129187492701966
170 41 0.23800167856054782
170 59 -0.2037443741794404
170 76 -0.4768525636118277
170 170 -0.6932729865233852
171 91 0.03194534212565888
171 171 1.2919552666038485
172 72 0.09559030951509505
172 120 0.7730937483478367
172 172 -0.040098699064411256
173 84 0.15297618915518466
173 173 0.14117235044586618
174 22 0.41259273672755215
174 45 -0.6399504461132579
174 54 -0.3295826933002872
174 58 0.018374528597900196
174 59 -0.3160679082638014
174 94 0.3434887759147924
174 136 0.19283400008178977
174 174 1.0054957037356789
175 75 -0.6842521582383664
175 154 0.6330113659645303
175 175 0.18280559427212173
176 176 -0.36236154679001936
177 2 0.009281193694194875
177 177 0.3764875949681514
178 49 -0.031100020826376158
178 52 0.85620928541859
178 153 -0.3437477636275563
178 174 0.26217393725422694
178 178 0.19792247548968012
179 30 0.01797944499420225
179 41 -0.0682193983488086
179 96 -0.7946356513152876
179 179 -0.25753025561382026
180 180 1.1014037519270015
181 168 0.024243786710214633
181 181 0.5267517306191591
182 46 -0.547776170315777
182 107 0.47724948827184155
182 126 0.29752499478670164
182 182 -1.0705525113852508
183 48 -0.3476360736480783
