0.20863460546019394,0,0,0,0,0,0,0,0,0,0,0,-0.2288231944669772,-0.6163085439621679,0,0,0,0,0,-0.09785353316305437,0,0,0,0,0,0,0,0,0,0,-0.06076710398949758,0,0,0,0,0,0,0,0,1.0344451460967092,0,0,0,0,0,0,0,0,0.518568465867844,0,0.6973767155386507,0,0,-0.8461503379201664,0,0,0,0,0,0,0,0,0,0,0,0.30975514714691127,0,0,0,0,-0.5740860687001735,0,0,0,0.07493774248750394,-0.2432790459237138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.954400523123816,0.35752800295609266,0,0,0,0,0,0,0,0,0,0,0,0,1.0558401519907055,0,0,0,0.26189076165527386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6018648864479306,0,0,0,0.4106190284005652,0,0,0,0,0,0,0.12589998564945848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11479888241320628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08480508423829179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.35752800295609266,-0.5263831019706577,0,0,0,0,0,0.8260039385471335,0.36626201941419967,0,0,0.12428564479616416,0.08924891883817238,0,-0.23947758478809156,0,0,0,0,0,0,0,0,0.6669268293441829,0,0,0,0,-0.25528585038862095,0,0,0,0,0,0.008754753599334194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8225141828661531,0,0,0,0,0,0,0,0,0,0,0,-0.3629866264068592,0,0,-0.35750661672104184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24797730881301583,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.723326876507802,0,0,0,0,0,0,-0.24712680015759994,0,0,0,0,0,0,0,0.19263246727150582,-0.12218633653137324,-0.5422780886395238,0,0,0,0,0,0,0,0,0,0,0,0,0.1435851605234483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07761849103041527,0,0.4705724352441398,0,0,0,1.1126154802789983,0,0.24741820569684111,0.5482190740084635,0.046818010671465946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9456088068423607,0,0,0
0,0,0,0,1.0102283554341864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8489966363033739,0,0,0,0,0,0,0,-0.2381238857987952,0,0,-0.35004192169076864,0,0,0,0,0,0,0,0,-0.8818000273695683,0,-0.0013107353654921478,0,0,-0.24569606528925178,0,0,-0.5927018544266889,0,0,-0.0664642778569247,0,0,0,0,0,0,0,0,0,0,-0.6507191759659813,-0.861974154021842,0,0
0,0,0,0,0,0.012291107383891926,0,0,0,0,0,-0.04176115856675173,0,0,0,0,-0.18924989438210127,-0.9232947830916458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24632080001258314,0,-0.6243986835208335,0,0.37571242619355644,0,0,0,0,1.201099071913197,-0.7136198078051997,0,0,0,0,0,-0.11514183233730729,0,0,0,0.12931258491596564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-1.4340478019072216,0,0.04866849944509881,-0.5176513672646907,0,0,0,0,0,0,0.23056481933622663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45742416034269967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19890019335835912,-0.034797852263468265,0,0,-0.13100197298781008,0,0,0,0,0.16250963974485788,0,0,0,0,0,0,0,-0.028523541322530353,0,0,0,0,0.6672252441723596,0,0,0,0,0,0,0,0,0,0,-0.3332997851203315,0,0,0,0,0.9565154382306225
0,0,0,0,0,0,0,0.6557782190070676,0,0.08156227261449002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2680340682291665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6788844681847634,0,-0.5959101598171589,-0.1098750400173062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09141482037777282,0,0,0,0,0,0,0.42887396637855724,0,0,0,0,0,0,0,0,0,0,-0.5420001033624113,0,0,0,0,0,0,0,0,0.3395141486087077,0,0,0,0,0,0
0,0,0.8260039385471335,0,0,0,0.04866849944509881,0,-1.2813387323763985,0.5031351019551927,-0.22526178330124352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4066295720560113,0,0,0,0,0,-0.3992697562759421,0,0,-0.20662545009161362,0,0,0,0,0,0,0,0,0.07664610463417822,0,0,0,0,0,0,0,-0.28902336548402074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11185070590192117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.36626201941419967,0,0,0,-0.5176513672646907,0.08156227261449002,0.5031351019551927,-0.5830209549140031,0,0,0,0,-0.6823954925048514,0,0,-0.04427442376923213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2674587580609306,0,0,0,0,0,0,0,0,-0.12235411382334463,0,0,0.03853199580032046,0,0,-0.22390835564288833,0,0,0,0,0,0,0,0,0,-0.09790414674595198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.24712680015759994,0,0,0,0,-0.22526178330124352,0,-1.225190922306793,0,0,1.1474818341602226,0,0,0,0,0,0,0,0,0.2738337748366049,0,0,0,0,0,-1.3448453401046698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32263349695226934,0,0,0,0,0,0,0,0,0.51880912111165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6586353706845814,0,0,0
0,0,0,0,0,-0.04176115856675173,0,0,0,0,0,-1.4448054666704326,0,0,0,0,0.11692573869097872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12334373852459439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4523224722783036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1385695593313697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09028508611426903,0,0,0,0.46216226708741553,0,0,0,0,0,0,0
-0.2288231944669772,0,0.12428564479616416,0,0,0,0,0,0,0,0,0,0.2756736122235803,0,0,0,0,0,0,0.6364083825743407,-0.8502885786313044,0,0,0,0,0,0,0.3381965136140996,0,0,0,0,0,0,0,0,0.5053396341280006,-0.18717100824364544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09390779208969732,0,0,0,0,0,0,0,0,0,0,0,-0.1968205346141446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16197510077944027,0
-0.6163085439621679,0,0.08924891883817238,0,0,0,0,0,0,0,1.1474818341602226,0,0,0.5472134258123339,0,0,0,0,0,0,0,0,0,0.6190602875818759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09950516011491606,0,0.7525357075576925,0,0,0,0,0,0,0,-1.1582829734016646,-0.8495588877329522,0,0,0,0,0,0,0,0,-0.4338396529270473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40560772974442993,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.6823954925048514,0,0,0,0,1.085019907505461,0,0.4475649899366299,0,0,0,0,0,0,0,0,-0.7524518505682608,0.6271268705643049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28174320290157734,0,0,0.22916589002311089,0,0,0,0,0,0,-0.13923350786799743,0,0,0,0,0,0,0,0.06847232510812155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0501908283567543,0,0,0,0,0,0,0,0,-0.08031783658915717,0,0,0,0,0,0,0
0,1.0558401519907055,-0.23947758478809156,0,0,0,0,0,0,0,0,0,0,0,0,-0.4065824869216287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08480905682265175,-0.7144706800345132,0,-0.3062957959769925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22447162636826037,0,0.6577808730713941,-0.3562143467814893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.18924989438210127,0.23056481933622663,0,0,0,0,0.11692573869097872,0,0,0.4475649899366299,0,-0.7909885781654317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0006319359294760192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344217116304431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37620407299398,0,0,-0.41354434707825677,0,0.30633405688279775,0,0,0,0,0,0
0,0,0,0,0,-0.9232947830916458,0,0,0,-0.04427442376923213,0,0,0,0,0,0,0,-1.2650488193508798,0,0,0,0,0,-1.0522019954034658,0,0.6168927438886476,0,0,0,0.4857155322875655,-0.5459958671498384,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16704757859039393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2443779534361359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07351750997275609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.19263246727150582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14839389632704728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7882075272250367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1201836023582228,0,0.05274467022549567,0,0,0,0,0,0,0,-0.3289472941692851,0,-0.301628050705627,0.4724159454515653,0,0
-0.09785353316305437,0.26189076165527386,0,-0.12218633653137324,0,0,0,0,0,0,0,0,0.6364083825743407,0,0,0,0,0,0,0.508591549704937,-0.12426939938015812,0,0,0,0,0,0,0,0,0,0,0.28359047615796373,0,0,-0.28846741077768456,-0.1926427425595022,0,1.3145623353763707,0,0,0,0,0.027735296270372994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35216108391959045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.5422780886395238,0,0,0,0,0,0,0,0,-0.8502885786313044,0,0,0,0,0,0,-0.12426939938015812,0.158244399478098,0,0,0,0,0,0,0,0,0,0,0,-0.6343846759834533,0,0,0,0,0,0.11575896035784816,-0.4004179902127863,-0.6469457311829238,0,0,0,0,0,0,0.7072467881019532,0,0,0,0,0,0,0,0,0,-0.6936483598685926,0,0,0,0,0,-0.6417310191973877,0,0,0,0,0,0,0.146126809610725,0,0,0,0,0,-0.025894202610186594,0,-0.5932863832284516,0,0,0,0,0,0,0,0.27902538548075606,0,0,0,0,0,0,-0.2143065814517109,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5618005352789814,0,0,0,0,0,0,0,-0.973698548891203,0,0,0,0,0,0,0.5125586787092574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6913934285548246,0,0,0,0,0,0.2930742834379251,0,0,-0.062100534269591834,0,0,0,0,0.4047759327605689,0.007400533514663919,0,0,0,0.4295024939597637,0,0,-0.3528395295384339,0,0,0,0,0,0,0,0,0.11359621425031764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5492791737728886
0,0,0,0,0,0,0,0,0,0,0.2738337748366049,0,0,0,0,0,0,0,0,0,0,0,2.1118198172123277,0,0,0,0,0,0,0,0,0,0,0,-0.6589805821872842,0,0.4292615777157168,0,0,0,-0.13719854507986426,0,0,0,0.3640574015114212,0,0,0,-0.3446719407111386,0,0,0,0,0,0,0,-0.003774855553773305,0,0,0,0,0,0,-0.6909450512669737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2805250999179053,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.6190602875818759,0,0,0,-1.0522019954034658,0,0,0,0,0,1.2449940736043104,0.43815078885592623,0,0,0,0,0.15347767707511467,0,0,0,0,0,0,0,-0.6485322932801647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7345476764408218,0,0,0,0,0,0,0,0,0,-0.5356099040192788,0,0,0,0,0,0,0,0,0.45734748928254587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.6669268293441829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43815078885592623,-0.03203466949054888,0,0,0,0,0,0.2323554688557721,0,0,0,0,0,0,-0.21768801521426528,0,0,0,0,0,0,0,0,0,-0.8344762702328393,0,0,0,0,0,0,0,0,-0.45084105658256773,0,0,0,-0.335090522103968,0,0,0,0,0,0,0,0,0,0,0,0,-0.27582125026593524,0,0,0,0,0,0,0,0,0,0,0,0,-0.2578345819426418,0,0,0,0,0,0,0,0,0,0.2974417548435795,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7524518505682608,0,0,0.6168927438886476,0,0,0,0,0,0,0,0.5020169136197471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3272428663234617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23723851516691474,0,0,0,0,0,0,0,0,0,0,0,0,0.5613731433224534,0,0,0,0,0,0,0,-0.6763253182601894,0,0,0,0,0,0,0,0,0,0.27426001232222164,0,0,0,0,0,0,0,-0.49209876578099815,0,-0.3211585599657077
0,0,0,0,0,0,0,0,0.4066295720560113,0,0,0,0,0,0.6271268705643049,0,0,0,0,0,0,0,0,0,0,0,-0.2161059298089632,0,0,0,1.054756372580335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07523147573081349,0,0,0,0,0,0,-0.10704988320065344,0,0,-0.30802695942032304,0,0,0,0,0,0,0,0,0,0,0,0,0.28377061354799865,0,0,0,0,0,0,0,0,0,0.4236314449656056,0,0,-0.0753420378194757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.3381965136140996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2769639865557016,0,0,0,0,0,0,0,-0.11473295638005435,0,0,0,0,0,0,-0.414102075904865,-0.9651158404223081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14293810636725568,0,0,0,0,0,0,0,0,-0.11142973585401661,0,0,0,0.06042721013545546,0,0,0,-0.2987823113205254,0,0,0,0,0,0,0,0,-0.33469205814634234,0,0.6527579588222306,0,0,0,0,0,0,-0.4830105607130094,0
0,0,0,0,0,0,0,-0.2680340682291665,0,0,-1.3448453401046698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7285982665587586,0,-0.6973336267653923,0,0,0,0,0,0,0.40430137053234405,0,0,0,-0.2095007071769816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5114326277165658,0,0,0,0.2174373127509316,0,0,0,0,0,0,0,0,0,0,0,-0.22642729826844965,0,0.05312300433625369,0.09043886671134332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8765231808684958,0,0,0,0.05904216310219274,0,0
0,0,-0.25528585038862095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4857155322875655,0,0,0,-0.973698548891203,0,0.15347767707511467,0,0,0,0,0,-0.9859940230713727,0,0.14376266597554796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13656482431471118,0,-0.14570360742287883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5162036664223087,0,0
-0.06076710398949758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5459958671498384,0,0,0,0,0,0,0.2323554688557721,0,1.054756372580335,0,-0.6973336267653923,0,0.04485812524787498,0,0,-0.3995285420850097,0,0,0,0,0,0,0,0.018684553616851812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8075022554647049,0,0,0,0,0,0,0,-0.4152358600605303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.49927358308999814,0,0,0,0,-0.013444927728330168,0,0,0,0.22380692067836747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28359047615796373,0,0,0,0,0,0,0,0,0,0.14376266597554796,0,1.5763279566451829,0,0,0,0,0,0,0,0.2743882582101025,0,-0.4528833370778464,0.05300472930020415,0,0,-0.9553340973190007,0,-0.1733962351628925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294342732185104,0,0,0,0,0,0,0.10930747220829178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
