100 100 581
0 0 -1.4862998075180438
1 1 -0.21326912546214813
2 2 1.391959954646903
3 3 -1.9208565975833474
4 1 0.5036838130692147
4 4 -0.29166749483657933
5 5 1.6129668313097665
6 4 0.1251713622998966
6 6 -1.7768552596848628
7 7 0.4028432167915725
8 0 0.43784144149066145
8 7 0.42601356419767894
8 8 -1.3472983040033208
9 1 -0.579884055505432
9 7 0.9309626155919205
9 9 -0.6733326930560023
10 0 -0.3792114390634064
10 2 0.05868885024916273
10 10 -0.833055737427156
11 11 -0.5099420773621007
12 12 0.5766938229523638
13 9 -0.06470606193659051
13 11 -0.08431603144357999
13 13 0.0601463569535599
14 2 0.09378898632005579
14 7 0.25430248612948997
14 14 -1.4463285872870957
15 14 -0.5599147230787137
15 15 -0.4907423622886645
16 4 0.3091807252199372
16 11 0.09473916316386137
16 15 0.03761862819548893
16 16 0.40390363442298893
17 6 0.9304983725231674
17 17 -2.074543146385843
18 1 0.018075790200722697
18 11 -1.2173360461219187
18 13 -0.037235652512281954
18 17 0.7897658400718606
18 18 -0.5409266638459225
19 19 0.37784361557209045
20 0 0.46612615224775367
20 17 -0.2267248819231762
20 20 1.5722284646595224
21 9 0.01891404945883678
21 21 0.19438725026913437
22 2 0.04799848320031753
22 14 0.6277623653740579
22 22 -0.7425563644424897
23 13 -0.9066400571321305
23 16 0.19458220667729628
23 23 0.7881840289132241
24 0 -0.1412080694156122
24 14 0.23973423068426614
24 24 0.5539413381867608
25 5 -0.539485447240435
25 15 0.2634609307409989
25 25 0.6454166396889313
26 4 -0.7242195428490109
26 16 0.35237932926345716
26 26 0.11785432146421995
27 2 0.7192497839650748
27 12 -0.5673780020815845
27 14 -0.13499989372623747
27 16 -0.5584751622359442
27 27 -0.051656772578293084
28 1 -1.217941457816032
28 11 0.37603477769221527
28 20 -0.3323498227330255
28 23 0.8247220545869592
28 28 1.3352624622746845
29 6 -0.30057097719931647
29 11 0.1995985405406857
29 25 0.19412327110853153
29 29 -0.9465285273664695
30 4 -1.0417421316841389
30 11 0.6814547960970502
30 13 0.15749006930688308
30 14 0.67105780289481
30 25 0.184947406601918
30 30 0.3910935570301394
31 4 -0.6596417777264785
31 7 0.4882137491901793
31 21 0.8094248161726317
31 31 0.1479599326144073
32 8 -0.239936466152153
32 13 0.42668727489829017
32 15 -0.23967848267905395
32 28 -0.6493955664678336
32 32 0.3055430697953944
33 8 0.3517013495755131
33 12 -0.8355064270074605
33 32 0.3807147842826567
33 33 -1.8615316226139007
34 5 -0.6778394220820558
34 26 0.06750959898286463
34 29 1.0066544331259948
34 34 0.33291707189897757
35 3 0.01936567248802515
35 10 -0.18248237789465774
35 24 0.08029860158500103
35 35 1.2018491057095437
36 12 -0.06989723278153076
36 35 0.8662089552058025
36 36 -0.7883249880726017
37 37 0.09167621826029544
38 19 -0.37660413748390215
38 32 0.5619577435573723
38 33 -0.6129936890635194
38 35 -1.1321242623452208
38 38 -2.7072716219385455
39 3 -0.24649201824451075
39 4 0.7030518161081771
39 6 0.3491208740481882
39 26 0.5034381574641544
39 29 -0.4522835453783037
39 30 0.49479621528918294
39 39 -0.9948523477759098
40 0 0.10801191957259305
40 1 -0.11199696007604097
40 8 -0.6962074645566656
40 21 -0.0803369483331454
40 40 -0.9873408062900894
41 1 -0.4440907372837324
41 15 0.5450927814415478
41 17 -0.15880064467223565
41 18 0.3229377382855929
41 21 -0.22133131186335278
41 41 -1.7187409014953874
42 6 -0.4654566323380871
42 16 -0.02256606643154342
42 19 -0.32166112803472985
42 20 -0.7491087459066681
42 25 -0.21867826116176867
42 42 1.6749980209682125
43 9 0.28762456237734363
43 10 -0.09325009075746309
43 27 0.6262099451123386
43 39 0.5377085012856453
43 43 0.1630617014494912
44 2 0.1823625970470091
44 30 -0.04971198525431115
44 44 0.27891002416705635
45 13 -0.10678249099657226
45 22 -0.668348258124335
45 42 -0.059711598438464686
45 45 -0.6688687781214724
46 3 0.12192948408116301
46 4 -0.46207372836045113
46 14 0.2332248115809229
46 16 0.09861138775190692
46 18 -0.2590925080875485
46 31 0.8409484897544875
46 46 -0.941863968829798
47 14 0.4257915920784504
47 16 0.20861092098393444
47 23 -0.5759491988408488
47 29 0.04195678823994683
47 37 -0.25140290029637913
47 43 0.8711029939494185
47 44 0.29650481872604695
47 45 0.3100307175546589
47 47 1.1269997192154306
48 1 0.042234533946726424
48 7 -0.45262277399784806
48 22 0.29850873146856277
48 24 -0.06945289150370329
48 30 0.4939273701514977
48 37 0.13423471101260914
48 48 -0.6840672925346527
49 20 -0.5727500000665258
49 25 0.2958717136796719
49 33 -0.11775602368253626
49 41 0.41210966279126915
49 44 -0.35512822759096035
49 49 -0.535283335010117
50 4 -0.04678507155287853
50 6 0.425483978554819
50 36 0.5734286992496138
50 50 0.6033693658524596
51 1 0.3040939076199125
51 3 0.9571513342526067
51 26 -0.2222987371152261
51 51 -1.2597666838663206
52 5 0.17503966285453262
52 6 0.7040638946559984
52 18 -0.6159535206682968
52 23 -0.20217121091824475
52 37 0.2514224908950907
52 45 0.4800288293901998
52 52 -1.3189550753603438
53 5 -0.07028353603120521
53 14 -0.030824298977077617
53 19 -0.1658999409990042
53 26 0.5452755370990845
53 37 0.5711101267254001
53 42 0.43737328766962086
